CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID,HOME_FLAG,AWAY_FLAG,HOME_WIN_PCTG,AWAY_WIN_PCTG,TOTAL_WIN_PCTG,ROLLING_SCORING_MARGIN,ROLLING_OE,NUM_REST_DAYS
Chicago,Bulls,1610612741,1,0,1,0,0,0,2,7,1,5,240,0,53,95,0.558,23,49,0.469,9,14,0.643,11,44,62,39,12,11,15,7,138,62.0,138.0,0,0.6666666666666666,33.0,2024-25,2025-01-10,22400530,1,0,0.42105263157894735,0.5263157894736842,0.47368421052631576,7.0,0.5940274414850686,2.0
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,1,3,1,5,240,0,39,98,0.398,18,46,0.391,9,13,0.692,13,32,48,26,15,6,16,4,105,48.0,105.0,0,0.5118110236220472,-33.0,2024-25,2025-01-10,22400530,0,1,0.2631578947368421,0.0625,0.16666666666666666,-20.666666666666668,0.5440163729533808,2.0
Indiana,Pacers,1610612754,1,0,1,0,0,0,5,15,1,5,240,0,52,100,0.52,10,29,0.345,15,24,0.625,15,31,61,37,19,11,13,1,129,61.0,129.0,0,0.6592592592592592,16.0,2024-25,2025-01-08,22400510,1,0,0.625,0.45454545454545453,0.5263157894736842,16.0,0.6253968253968254,2.0
OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,0,5,1,5,240,0,44,86,0.512,12,35,0.343,13,19,0.684,9,30,44,23,24,6,18,6,113,44.0,113.0,0,0.5677966101694916,-16.0,2024-25,2025-01-08,22400510,0,1,0.3888888888888889,0.5263157894736842,0.4594594594594595,0.3333333333333333,0.5882231297106076,2.0
Chicago,Bulls,1610612741,1,0,1,0,0,0,0,10,1,5,240,0,44,102,0.431,13,39,0.333,13,15,0.867,14,33,57,25,9,12,13,4,114,57.0,114.0,0,0.5476190476190477,4.0,2024-25,2025-01-06,22400498,1,0,0.3888888888888889,0.5555555555555556,0.4722222222222222,-0.3333333333333333,0.573200017229868,2.0
OPPONENTS, Spurs,1610612759,0,1,0,0,0,1,0,10,1,5,240,0,44,95,0.463,15,46,0.326,7,12,0.583,13,36,59,31,18,8,17,12,110,59.0,110.0,0,0.5769230769230769,-4.0,2024-25,2025-01-06,22400498,0,1,0.6,0.375,0.5,-4.0,0.5642064314034938,2.0
Chicago,Bulls,1610612741,1,0,1,0,0,0,1,2,1,5,240,0,51,94,0.543,20,37,0.541,17,18,0.944,9,34,45,36,21,6,13,4,139,45.0,139.0,0,0.6492537313432836,13.0,2024-25,2025-01-04,22400482,1,0,0.35294117647058826,0.5555555555555556,0.45714285714285713,0.6666666666666666,0.5622289621411659,3.0
OPPONENTS, Knicks,1610612752,0,1,0,0,0,1,0,5,1,5,240,0,48,97,0.495,8,30,0.267,22,28,0.786,18,31,54,27,13,7,13,3,126,54.0,126.0,0,0.6302521008403361,-13.0,2024-25,2025-01-04,22400482,0,1,0.7333333333333333,0.6190476190476191,0.6666666666666666,-2.3333333333333335,0.6132065604139346,1.0
Washington,Wizards,1610612764,1,0,1,0,0,0,2,14,1,5,240,0,49,99,0.495,17,36,0.472,10,12,0.833,8,34,56,36,13,11,17,3,125,56.0,125.0,0,0.5902777777777778,18.0,2024-25,2025-01-01,22400456,1,0,0.29411764705882354,0.07692307692307693,0.1935483870967742,-2.0,0.5794966917307014,2.0
OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,0,6,1,5,240,0,41,92,0.446,14,47,0.298,11,14,0.786,8,36,50,28,13,11,20,6,107,50.0,107.0,0,0.5227272727272727,-18.0,2024-25,2025-01-01,22400456,0,1,0.3125,0.5555555555555556,0.4411764705882353,-2.0,0.5489360516934046,2.0
Charlotte,Hornets,1610612766,0,1,0,1,0,0,0,5,1,5,265,0,42,101,0.416,10,43,0.233,14,20,0.7,9,47,61,23,20,8,14,6,108,61.0,108.0,0,0.5038759689922481,-7.0,2024-25,2024-12-30,22400442,1,0,0.2777777777777778,0.14285714285714285,0.21875,-7.333333333333333,0.49171196483565643,2.0
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,2,14,1,5,265,0,39,104,0.375,18,60,0.3,19,27,0.704,14,49,77,31,17,11,15,4,115,77.0,115.0,0,0.5147058823529411,7.0,2024-25,2024-12-30,22400442,0,1,0.3125,0.5882352941176471,0.45454545454545453,1.3333333333333333,0.5850955187039354,2.0
Chicago,Bulls,1610612741,1,0,1,0,0,0,0,12,1,5,240,0,45,95,0.474,14,36,0.389,12,17,0.706,11,41,64,33,16,4,11,6,116,64.0,116.0,0,0.609375,5.0,2024-25,2024-12-28,22400430,1,0,0.3125,0.5625,0.4375,-8.0,0.5842585985700283,2.0
OPPONENTS, Bucks,1610612749,0,1,0,0,0,1,1,9,1,5,240,0,41,102,0.402,15,45,0.333,14,14,1.0,6,37,52,27,16,6,8,7,111,52.0,111.0,0,0.5190839694656488,-5.0,2024-25,2024-12-28,22400430,0,1,0.6666666666666666,0.35714285714285715,0.5333333333333333,3.3333333333333335,0.5316727121029688,2.0
Chicago,Bulls,1610612741,0,1,0,1,0,0,0,5,1,5,240,0,36,90,0.4,10,48,0.208,9,12,0.75,9,37,51,27,15,9,15,1,91,51.0,91.0,0,0.5121951219512195,-21.0,2024-25,2024-12-23,22400398,1,0,0.26666666666666666,0.6,0.43333333333333335,-12.333333333333334,0.522306182856862,2.0
OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,0,7,1,5,240,0,40,87,0.46,18,43,0.419,14,17,0.824,7,42,56,24,16,7,13,1,112,56.0,112.0,0,0.5470085470085471,21.0,2024-25,2024-12-23,22400398,0,1,0.7142857142857143,0.38461538461538464,0.5714285714285714,3.0,0.5539297350114897,2.0
Toronto,Raptors,1610612761,0,1,0,1,0,0,0,15,1,5,240,0,45,92,0.489,9,26,0.346,22,30,0.733,10,34,59,28,21,7,18,6,121,59.0,121.0,0,0.5703125,-1.0,2024-25,2024-12-16,22401223,1,0,0.42857142857142855,0.07692307692307693,0.25925925925925924,-5.333333333333333,0.5695805575035063,4.0
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,11,1,5,240,0,43,93,0.462,14,40,0.35,22,28,0.786,8,33,52,33,23,12,12,8,122,52.0,122.0,0,0.5846153846153846,1.0,2024-25,2024-12-16,22401223,0,1,0.3076923076923077,0.5714285714285714,0.4444444444444444,2.3333333333333335,0.5364018495166037,3.0
Chicago,Bulls,1610612741,1,0,1,0,0,0,0,10,1,5,240,0,37,93,0.398,14,51,0.275,21,25,0.84,14,38,62,27,19,12,16,11,109,62.0,109.0,0,0.5245901639344263,14.0,2024-25,2024-12-13,22401212,1,0,0.3076923076923077,0.5384615384615384,0.4230769230769231,-1.0,0.5380474675801321,5.0
OPPONENTS, Hornets,1610612766,0,1,0,0,0,1,1,11,1,5,240,0,35,98,0.357,8,46,0.174,17,21,0.81,17,37,65,22,20,7,17,5,95,65.0,95.0,0,0.475,-14.0,2024-25,2024-12-13,22401212,0,1,0.35714285714285715,0.18181818181818182,0.28,-8.0,0.519681861348528,5.0
Chicago,Bulls,1610612741,0,1,0,1,0,0,0,6,1,5,240,0,35,86,0.407,19,54,0.352,11,12,0.917,2,33,41,29,18,9,15,3,100,41.0,100.0,0,0.5,-8.0,2024-25,2024-12-08,22400347,1,0,0.25,0.5384615384615384,0.4,-0.6666666666666666,0.582089552238806,2.0
OPPONENTS, 76ers,1610612755,1,0,0,0,1,0,1,5,1,5,240,0,43,92,0.467,9,36,0.25,13,14,0.929,10,46,61,25,15,8,16,5,108,61.0,108.0,0,0.5528455284552846,8.0,2024-25,2024-12-08,22400347,0,1,0.2727272727272727,0.36363636363636365,0.3181818181818182,4.0,0.5652139982154153,2.0
Chicago,Bulls,1610612741,0,1,0,1,0,0,0,8,1,5,240,0,46,97,0.474,21,50,0.42,10,12,0.833,8,30,46,33,13,8,12,6,123,46.0,123.0,0,0.5895522388059702,-9.0,2024-25,2024-12-06,22400336,1,0,0.2727272727272727,0.5384615384615384,0.4166666666666667,10.666666666666666,0.6215297558011469,1.0
OPPONENTS, Pacers,1610612754,1,0,0,0,1,0,1,3,1,5,240,0,52,92,0.565,18,30,0.6,10,12,0.833,7,39,49,33,10,9,13,4,132,49.0,132.0,0,0.648854961832061,9.0,2024-25,2024-12-06,22400336,0,1,0.7,0.21428571428571427,0.4166666666666667,-3.6666666666666665,0.5478981679471381,2.0
San Antonio,Spurs,1610612759,0,1,0,1,0,0,0,9,1,5,240,0,44,95,0.463,8,28,0.286,28,39,0.718,15,26,50,26,17,11,11,4,124,50.0,124.0,0,0.5982905982905983,-15.0,2024-25,2024-12-05,22400331,1,0,0.6153846153846154,0.3333333333333333,0.5,-8.0,0.5682826584465929,2.0
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,2,5,1,5,240,0,52,90,0.578,17,37,0.459,18,23,0.783,11,39,55,36,26,6,19,5,139,55.0,139.0,0,0.6567164179104478,15.0,2024-25,2024-12-05,22400331,0,1,0.3,0.5384615384615384,0.43478260869565216,10.666666666666666,0.6293134181346408,3.0
Chicago,Bulls,1610612741,1,0,1,0,0,0,1,8,1,5,240,0,48,92,0.522,16,47,0.34,16,19,0.842,11,43,62,33,16,8,17,5,128,62.0,128.0,0,0.6183206106870229,26.0,2024-25,2024-12-02,22400317,1,0,0.3,0.5,0.4090909090909091,1.0,0.6083246121644915,3.0
OPPONENTS, Nets,1610612751,0,1,0,0,0,1,3,4,1,5,240,0,38,95,0.4,14,42,0.333,12,15,0.8,10,31,45,24,19,9,13,5,102,45.0,102.0,0,0.5081967213114754,-26.0,2024-25,2024-12-02,22400317,0,1,0.4444444444444444,0.38461538461538464,0.4090909090909091,-19.0,0.4974854786729348,1.0
Orlando,Magic,1610612753,1,0,1,0,0,0,2,9,1,5,240,0,46,90,0.511,15,39,0.385,26,28,0.929,7,32,48,30,14,10,13,8,133,48.0,133.0,0,0.6031746031746031,14.0,2024-25,2024-11-27,22400289,1,0,1.0,0.36363636363636365,0.65,12.0,0.5737854737854738,2.0
OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,0,7,1,5,240,0,46,87,0.529,16,42,0.381,11,16,0.688,7,30,44,30,26,9,18,6,119,44.0,119.0,1,0.59375,-14.0,2024-25,2024-11-27,22400289,0,1,0.25,0.5,0.4,-2.0,0.6036992771736865,1.0
Washington,Wizards,1610612764,0,1,0,1,0,0,2,17,1,5,240,0,39,91,0.429,10,37,0.27,20,31,0.645,5,38,60,27,18,7,14,3,108,60.0,108.0,0,0.5196850393700787,-19.0,2024-25,2024-11-26,22400035,1,0,0.14285714285714285,0.125,0.125,-14.333333333333334,0.5142647610225192,2.0
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,1,3,1,5,240,0,47,94,0.5,14,40,0.35,19,22,0.864,8,42,53,29,22,6,11,4,127,53.0,127.0,0,0.6031746031746031,19.0,2024-25,2024-11-26,22400035,0,1,0.25,0.5454545454545454,0.42105263157894735,7.333333333333333,0.6141159438403533,3.0
Chicago,Bulls,1610612741,0,1,0,1,0,0,0,7,1,5,240,0,49,97,0.505,19,42,0.452,14,19,0.737,10,25,42,29,14,4,11,8,131,42.0,131.0,0,0.6141732283464567,-11.0,2024-25,2024-11-23,22400266,1,0,0.25,0.5,0.3888888888888889,-4.333333333333333,0.5933856116346112,1.0
OPPONENTS, Grizzlies,1610612763,1,0,0,0,1,0,3,10,1,5,240,0,55,96,0.573,19,42,0.452,13,20,0.65,13,36,59,38,18,5,14,4,142,59.0,142.0,0,0.6888888888888889,11.0,2024-25,2024-11-23,22400266,0,1,0.6666666666666666,0.42857142857142855,0.5625,1.6666666666666667,0.582962962962963,3.0
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,1,7,1,5,240,0,44,80,0.55,13,36,0.361,21,31,0.677,10,35,52,30,13,7,12,2,122,52.0,122.0,0,0.6607142857142857,16.0,2024-25,2024-11-20,22400253,1,0,0.625,0.14285714285714285,0.4,5.333333333333333,0.5994557444779914,2.0
OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,0,8,1,5,240,0,41,88,0.466,17,45,0.378,7,7,1.0,5,28,41,25,23,7,14,2,106,41.0,106.0,0,0.5409836065573771,-16.0,2024-25,2024-11-20,22400253,0,1,0.16666666666666666,0.5,0.375,-14.0,0.5334142886055454,2.0
Detroit,Pistons,1610612765,0,1,0,1,0,0,0,7,1,5,240,0,42,98,0.429,15,44,0.341,13,19,0.684,16,32,55,27,19,3,9,3,112,55.0,112.0,0,0.5847457627118644,-10.0,2024-25,2024-11-18,22400244,1,0,0.375,0.5,0.4375,4.666666666666667,0.57416362025036,1.0
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,1,11,1,5,240,0,44,91,0.484,23,46,0.5,11,14,0.786,10,36,57,28,16,3,11,5,122,57.0,122.0,0,0.6,10.0,2024-25,2024-11-18,22400244,0,1,0.16666666666666666,0.5555555555555556,0.4,-14.666666666666666,0.5446287083103004,1.0
Chicago,Bulls,1610612741,0,1,0,1,0,0,2,9,1,5,240,0,36,107,0.336,14,56,0.25,21,22,0.955,13,34,56,26,21,8,15,7,107,56.0,107.0,0,0.45925925925925926,-36.0,2024-25,2024-11-17,22400241,1,0,0.16666666666666666,0.5,0.35714285714285715,-17.666666666666668,0.5462416115361068,2.0
OPPONENTS, Rockets,1610612745,1,0,0,0,1,0,1,9,1,5,240,0,55,105,0.524,10,34,0.294,23,32,0.719,14,52,75,34,18,8,11,9,143,75.0,143.0,0,0.6544117647058824,36.0,2024-25,2024-11-17,22400241,0,1,0.75,0.6666666666666666,0.7142857142857143,21.666666666666668,0.6099411287354329,2.0
New York,Knicks,1610612752,0,1,0,1,0,0,0,11,1,5,240,0,48,94,0.511,15,37,0.405,12,18,0.667,10,30,51,31,17,7,15,3,123,51.0,123.0,0,0.6076923076923076,-1.0,2024-25,2024-11-13,22400219,1,0,0.5,0.42857142857142855,0.45454545454545453,0.0,0.6047716391220329,1.0
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,4,1,5,240,0,44,82,0.537,14,36,0.389,22,27,0.815,7,33,44,31,17,10,18,6,124,44.0,124.0,0,0.6048387096774194,1.0,2024-25,2024-11-13,22400219,0,1,0.2,0.5714285714285714,0.4166666666666667,2.3333333333333335,0.583627651382287,2.0
Chicago,Bulls,1610612741,0,1,0,1,0,0,0,7,1,5,240,0,47,88,0.534,15,36,0.417,10,15,0.667,10,22,39,30,20,9,13,4,119,39.0,119.0,0,0.6363636363636364,-16.0,2024-25,2024-11-07,22400181,1,0,0.25,0.4,0.3333333333333333,-15.0,0.5892579642579642,1.0
OPPONENTS, Timberwolves,1610612750,1,0,0,0,1,0,1,9,1,5,240,0,51,93,0.548,16,38,0.421,17,17,1.0,10,30,49,29,17,7,14,4,135,49.0,135.0,0,0.6349206349206349,16.0,2024-25,2024-11-07,22400181,0,1,0.75,0.5,0.625,9.0,0.5848164181497514,3.0
Dallas,Mavericks,1610612742,1,0,1,0,0,0,0,7,1,5,240,0,45,93,0.484,12,38,0.316,17,21,0.81,9,38,54,33,19,11,15,4,119,54.0,119.0,0,0.5909090909090909,20.0,2024-25,2024-11-06,22400176,1,0,0.6666666666666666,0.5,0.625,12.0,0.5927709206397731,2.0
OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,1,5,1,5,240,0,36,86,0.419,12,42,0.286,15,23,0.652,14,37,56,25,17,8,23,2,99,56.0,99.0,0,0.5083333333333333,-20.0,2024-25,2024-11-06,22400176,0,1,0.3333333333333333,0.4,0.375,-12.333333333333334,0.5522779950746052,2.0
Chicago,Bulls,1610612741,0,1,0,1,0,0,0,6,1,5,240,0,45,95,0.474,14,37,0.378,22,25,0.88,10,26,42,36,23,7,9,7,126,42.0,126.0,1,0.6230769230769231,-9.0,2024-25,2024-11-04,22400160,1,0,0.3333333333333333,0.5,0.42857142857142855,-4.666666666666667,0.556874848565264,3.0
OPPONENTS, Jazz,1610612762,1,0,0,0,1,0,1,10,1,5,240,0,48,89,0.539,16,36,0.444,23,30,0.767,12,37,59,35,18,3,13,6,135,59.0,135.0,0,0.664,9.0,2024-25,2024-11-04,22400160,0,1,0.0,0.3333333333333333,0.14285714285714285,-11.666666666666666,0.5326632071632071,2.0
Brooklyn,Nets,1610612751,1,0,1,0,0,0,1,2,1,5,240,0,49,94,0.521,11,36,0.306,11,13,0.846,9,37,48,34,20,11,11,6,120,48.0,120.0,0,0.6384615384615384,8.0,2024-25,2024-11-01,22400136,1,0,0.6666666666666666,0.3333333333333333,0.5,5.333333333333333,0.6172565873130845,2.0
OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,0,10,1,5,240,0,38,88,0.432,17,44,0.386,19,24,0.792,10,34,54,24,15,5,16,3,112,54.0,112.0,0,0.5254237288135594,-8.0,2024-25,2024-11-01,22400136,0,1,0.5,0.5,0.5,-0.6666666666666666,0.5506750781863892,2.0
Chicago,Bulls,1610612741,1,0,1,0,0,0,1,7,1,5,240,0,36,84,0.429,13,34,0.382,17,25,0.68,9,45,61,23,16,6,15,2,102,61.0,102.0,0,0.5221238938053098,3.0,2024-25,2024-10-30,22400123,1,0,0.5,0.6666666666666666,0.6,-4.333333333333333,0.5165594762741771,2.0
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,6,1,5,240,0,35,86,0.407,11,46,0.239,18,20,0.9,6,36,48,25,19,9,12,8,99,48.0,99.0,0,0.5128205128205128,-3.0,2024-25,2024-10-30,22400123,0,1,1.0,0.3333333333333333,0.6,-4.0,0.5307965259485075,2.0
Memphis,Grizzlies,1610612763,0,1,0,1,0,0,0,8,1,5,240,0,51,111,0.459,14,43,0.326,7,13,0.538,18,42,68,37,21,5,10,9,123,68.0,123.0,0,0.6285714285714286,-3.0,2024-25,2024-10-28,22400108,1,0,0.5,0.5,0.5,-3.3333333333333335,0.5876283846872082,2.0
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,9,1,5,240,0,45,100,0.45,25,53,0.472,11,17,0.647,11,39,59,36,15,5,9,6,126,59.0,126.0,0,0.6044776119402985,3.0,2024-25,2024-10-28,22400108,0,1,0.0,0.6666666666666666,0.5,-1.6666666666666667,0.5419932439558718,2.0
Chicago,Bulls,1610612741,0,1,0,1,0,0,0,9,1,5,240,0,32,92,0.348,15,53,0.283,16,22,0.727,11,50,70,23,19,6,26,2,95,70.0,95.0,0,0.4230769230769231,-19.0,2024-25,2024-10-26,22400091,1,0,0.0,0.5,0.3333333333333333,-6.666666666666667,0.5232964055671702,1.0
OPPONENTS, Thunder,1610612760,1,0,0,0,1,0,0,8,1,5,240,0,45,107,0.421,8,40,0.2,16,20,0.8,9,45,62,21,18,15,10,5,114,62.0,114.0,0,0.5116279069767442,19.0,2024-25,2024-10-26,22400091,0,1,,1.0,1.0,17.0,0.5241066364152014,2.0
Milwaukee,Bucks,1610612749,0,1,0,1,0,0,1,9,1,5,240,0,46,93,0.495,13,40,0.325,17,25,0.68,8,39,56,24,14,5,15,3,122,56.0,122.0,0,0.5645161290322581,-11.0,2024-25,2024-10-25,22400083,1,0,0.0,1.0,0.5,2.0,0.5919925777904653,2.0
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,1,6,1,5,240,0,46,96,0.479,21,47,0.447,20,23,0.87,9,37,52,30,17,10,10,4,133,52.0,133.0,0,0.5984251968503937,11.0,2024-25,2024-10-25,22400083,0,1,,0.5,0.5,-0.5,0.5734061468122936,2.0
Dallas,Mavericks,1610612742,1,0,1,0,0,0,1,6,1,5,240,0,49,92,0.533,20,45,0.444,12,17,0.706,13,38,57,39,20,5,12,7,130,57.0,130.0,0,0.676923076923077,22.0,2024-25,2025-01-27,22400657,1,0,0.5833333333333334,0.4782608695652174,0.5319148936170213,4.333333333333333,0.5970785008520858,2.0
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,0,9,1,5,240,0,42,101,0.416,11,37,0.297,13,17,0.765,14,31,54,23,15,5,11,3,108,54.0,108.0,0,0.5371900826446281,-22.0,2024-25,2025-01-27,22400657,0,1,0.22727272727272727,0.045454545454545456,0.13333333333333333,-16.333333333333332,0.5274563820018365,2.0
Oklahoma City,Thunder,1610612760,0,1,0,1,0,0,1,9,1,5,240,0,42,88,0.477,15,37,0.405,16,22,0.727,8,25,42,26,27,9,13,4,115,42.0,115.0,0,0.5714285714285714,-6.0,2024-25,2025-01-23,22400625,1,0,0.8636363636363636,0.7619047619047619,0.8181818181818182,9.666666666666666,0.6006209176148336,1.0
OPPONENTS, Mavericks,1610612742,1,0,0,0,1,0,0,9,1,5,240,0,39,74,0.527,14,31,0.452,29,36,0.806,8,35,52,25,25,9,20,3,121,52.0,121.0,0,0.5765765765765766,6.0,2024-25,2025-01-23,22400625,0,1,0.5909090909090909,0.4782608695652174,0.5333333333333333,0.0,0.5616691633085075,1.0
Dallas,Mavericks,1610612742,0,1,0,1,0,0,2,13,1,5,240,0,45,90,0.5,8,29,0.276,16,19,0.842,7,31,51,24,21,5,15,4,114,51.0,114.0,0,0.5655737704918032,-1.0,2024-25,2025-01-22,22400614,1,0,0.5909090909090909,0.45454545454545453,0.5227272727272727,0.6666666666666666,0.5556631573025016,2.0
OPPONENTS, Timberwolves,1610612750,1,0,0,0,1,0,0,6,1,5,240,0,37,81,0.457,11,29,0.379,30,34,0.882,9,30,45,26,18,10,11,8,115,45.0,115.0,0,0.5779816513761468,1.0,2024-25,2025-01-22,22400614,0,1,0.5,0.5416666666666666,0.5227272727272727,-2.6666666666666665,0.5675991495352457,2.0
Charlotte,Hornets,1610612766,1,0,1,0,0,0,0,11,1,5,240,0,40,98,0.408,17,39,0.436,13,18,0.722,17,32,60,28,16,10,13,7,110,60.0,110.0,0,0.5573770491803278,5.0,2024-25,2025-01-20,22400599,1,0,0.35,0.21052631578947367,0.28205128205128205,4.0,0.5913297713069782,3.0
OPPONENTS, Mavericks,1610612742,0,1,0,0,0,1,0,5,1,5,240,0,38,88,0.432,6,32,0.188,23,26,0.885,16,35,56,19,15,10,14,8,105,56.0,105.0,0,0.5428571428571428,-5.0,2024-25,2025-01-20,22400599,0,1,0.6190476190476191,0.45454545454545453,0.5348837209302325,0.0,0.5523237523237522,3.0
Dallas,Mavericks,1610612742,1,0,1,0,0,0,0,4,1,5,240,0,37,75,0.493,16,41,0.39,16,22,0.727,6,37,47,25,18,11,17,7,106,47.0,106.0,0,0.5585585585585585,8.0,2024-25,2025-01-17,22400583,1,0,0.6190476190476191,0.47619047619047616,0.5476190476190477,-4.666666666666667,0.5504347322529141,2.0
OPPONENTS, Thunder,1610612760,0,1,0,0,0,1,0,11,1,5,240,0,35,91,0.385,20,46,0.435,8,12,0.667,14,32,57,24,20,7,15,2,98,57.0,98.0,1,0.5086206896551724,-8.0,2024-25,2025-01-17,22400583,0,1,0.8947368421052632,0.7619047619047619,0.8292682926829268,9.333333333333334,0.5832118296031688,1.0
Dallas,Mavericks,1610612742,0,1,0,1,0,0,0,14,1,5,240,0,38,90,0.422,9,32,0.281,14,22,0.636,8,22,44,27,17,14,12,6,99,44.0,99.0,0,0.5371900826446281,-19.0,2024-25,2025-01-14,22400559,1,0,0.6,0.5,0.55,-8.0,0.5536528518503441,2.0
OPPONENTS, Nuggets,1610612743,1,0,0,0,1,0,2,8,1,5,240,0,43,83,0.518,13,29,0.448,19,22,0.864,11,40,59,28,20,9,20,7,118,59.0,118.0,0,0.5916666666666667,19.0,2024-25,2025-01-14,22400559,0,1,0.631578947368421,0.6,0.6153846153846154,16.333333333333332,0.6078636756890372,2.0
Dallas,Mavericks,1610612742,0,1,0,1,0,0,0,9,1,5,240,0,35,85,0.412,12,34,0.353,19,25,0.76,8,29,46,27,20,7,12,5,101,46.0,101.0,0,0.5344827586206896,-11.0,2024-25,2025-01-12,22400540,1,0,0.631578947368421,0.5,0.5641025641025641,5.333333333333333,0.5854157017950121,3.0
OPPONENTS, Nuggets,1610612743,1,0,0,0,1,0,1,10,1,5,240,0,46,94,0.489,7,32,0.219,13,20,0.65,15,40,65,23,19,6,14,5,112,65.0,112.0,0,0.5948275862068966,11.0,2024-25,2025-01-12,22400540,0,1,0.631578947368421,0.5789473684210527,0.6052631578947368,17.666666666666668,0.6220235672879532,2.0
Dallas,Mavericks,1610612742,1,0,1,0,0,0,0,6,1,5,240,0,40,88,0.455,10,30,0.333,27,30,0.9,16,37,59,26,18,8,14,7,117,59.0,117.0,0,0.5892857142857143,6.0,2024-25,2025-01-09,22400521,1,0,0.6666666666666666,0.5,0.5789473684210527,4.0,0.5805881155881155,2.0
OPPONENTS, Trail Blazers,1610612757,0,1,0,0,0,1,1,6,1,5,240,0,39,93,0.419,16,36,0.444,17,20,0.85,14,29,49,24,22,6,13,7,111,49.0,111.0,0,0.5431034482758621,-6.0,2024-25,2025-01-09,22400521,0,1,0.5714285714285714,0.23809523809523808,0.37142857142857144,3.3333333333333335,0.5988825380112561,1.0
Dallas,Mavericks,1610612742,1,0,1,0,0,0,3,10,1,5,240,0,45,86,0.523,18,38,0.474,10,14,0.714,11,33,54,29,16,7,13,0,118,54.0,118.0,0,0.6324786324786325,21.0,2024-25,2025-01-07,22400504,1,0,0.6470588235294118,0.5,0.5675675675675675,-2.0,0.5841595441595442,1.0
OPPONENTS, Lakers,1610612747,0,1,0,0,0,1,0,5,1,5,240,0,34,75,0.453,11,35,0.314,18,24,0.75,5,28,38,20,13,7,10,6,97,38.0,97.0,0,0.54,-21.0,2024-25,2025-01-07,22400504,0,1,0.7058823529411765,0.42105263157894735,0.5555555555555556,-2.6666666666666665,0.5856931768796175,2.0
Memphis,Grizzlies,1610612763,1,0,1,0,0,0,2,6,1,5,240,0,40,88,0.455,12,35,0.343,27,35,0.771,13,42,61,24,17,11,15,5,119,61.0,119.0,0,0.5614035087719298,15.0,2024-25,2025-01-06,22400499,1,0,0.7894736842105263,0.47058823529411764,0.6388888888888888,0.6666666666666666,0.5829890083440308,2.0
OPPONENTS, Mavericks,1610612742,0,1,0,0,0,1,0,7,1,5,240,0,40,98,0.408,13,36,0.361,11,15,0.733,13,37,57,25,22,7,15,8,104,57.0,104.0,0,0.52,-15.0,2024-25,2025-01-06,22400499,0,1,0.625,0.5,0.5555555555555556,-12.666666666666666,0.5554320987654321,3.0
Houston,Rockets,1610612745,1,0,1,0,0,0,2,14,1,5,240,0,42,89,0.472,8,25,0.32,18,23,0.783,4,31,49,16,18,17,14,1,110,49.0,110.0,0,0.5043478260869565,11.0,2024-25,2025-01-01,22400460,1,0,0.7058823529411765,0.6666666666666666,0.6666666666666666,2.0,0.5435447413907725,3.0
OPPONENTS, Mavericks,1610612742,0,1,0,0,0,1,0,8,1,5,240,0,40,75,0.533,11,28,0.393,8,16,0.5,6,32,46,19,20,9,20,12,99,46.0,99.0,0,0.5462962962962963,-11.0,2024-25,2025-01-01,22400460,0,1,0.6666666666666666,0.5263157894736842,0.5882352941176471,-8.333333333333334,0.519445860233322,2.0
Sacramento,Kings,1610612758,1,0,1,0,0,0,1,11,1,5,240,0,42,100,0.42,10,32,0.313,16,19,0.842,18,40,69,25,23,8,16,1,110,69.0,110.0,0,0.5447154471544715,10.0,2024-25,2024-12-30,22400448,1,0,0.3684210526315789,0.5,0.42424242424242425,-0.3333333333333333,0.5842219595963712,2.0
