CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID,HOME_FLAG,AWAY_FLAG,HOME_WIN_PCTG,AWAY_WIN_PCTG,TOTAL_WIN_PCTG,ROLLING_SCORING_MARGIN,ROLLING_OE,NUM_REST_DAYS
OPPONENTS, Cavaliers,1610612739,0,1,0,0,0,1,1,10,1,5,240,0,39,90,0.433,11,35,0.314,8,12,0.667,11,29,50,24,11,11,19,3,97,50.0,97.0,0,0.5163934426229508,-19.0,2023-24,2024-04-06,22301127,0,1,0.631578947368421,0.55,0.5897435897435898,-8.0,0.5768604811348863,3.0
Memphis,Grizzlies,1610612763,0,1,0,1,0,0,1,10,1,5,240,0,36,87,0.414,9,26,0.346,15,21,0.714,15,29,54,21,18,9,19,2,96,54.0,96.0,0,0.5089285714285714,-20.0,2023-24,2024-04-06,22301129,1,0,0.23684210526315788,0.45,0.34615384615384615,2.6666666666666665,0.5642857142857144,1.0
Denver,Nuggets,1610612743,1,0,1,0,0,0,2,5,1,5,240,0,53,88,0.602,23,41,0.561,13,16,0.813,6,41,52,38,21,9,17,7,142,52.0,142.0,0,0.6642335766423357,32.0,2023-24,2024-04-06,22301130,1,0,0.8,0.5789473684210527,0.6923076923076923,11.666666666666666,0.5917892180282683,2.0
OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,3,8,1,5,240,0,42,92,0.457,17,39,0.436,2,4,0.5,5,23,36,25,24,9,10,2,103,36.0,103.0,0,0.5491803278688525,-10.0,2023-24,2024-04-06,22301128,0,1,0.1794871794871795,0.15384615384615385,0.16666666666666666,-12.0,0.5343088350796277,1.0
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,0,8,1,5,240,0,42,89,0.472,16,40,0.4,22,30,0.733,8,35,51,29,25,9,15,11,122,51.0,122.0,0,0.568,-8.0,2023-24,2024-04-07,22301137,0,1,0.175,0.21052631578947367,0.19230769230769232,-6.333333333333333,0.5606746535118627,2.0
OPPONENTS, Pelicans,1610612740,1,0,0,0,1,0,2,9,1,5,240,0,40,85,0.471,16,39,0.41,17,19,0.895,8,34,51,26,17,8,14,7,113,51.0,113.0,0,0.5641025641025641,8.0,2023-24,2024-04-07,22301138,0,1,0.5384615384615384,0.6410256410256411,0.5897435897435898,-1.0,0.5707264957264957,2.0
OPPONENTS, Thunder,1610612760,1,0,0,0,1,0,1,7,1,5,240,0,45,87,0.517,18,36,0.5,13,17,0.765,10,26,43,33,17,14,17,4,121,43.0,121.0,0,0.6141732283464567,3.0,2023-24,2024-04-07,22301135,0,1,0.7837837837837838,0.5853658536585366,0.6794871794871795,-15.333333333333334,0.5625477500307802,2.0
Toronto,Raptors,1610612761,1,0,1,0,0,0,1,9,1,5,240,0,49,96,0.51,11,31,0.355,21,28,0.75,8,41,58,33,26,9,14,4,130,58.0,130.0,0,0.6074074074074074,8.0,2023-24,2024-04-07,22301137,1,0,0.35,0.2894736842105263,0.32051282051282054,-11.333333333333334,0.5270937604270938,2.0
San Antonio,Spurs,1610612759,0,1,0,1,0,0,0,6,1,5,290,0,44,98,0.449,16,44,0.364,22,26,0.846,14,45,65,31,17,5,25,11,126,65.0,126.0,0,0.5357142857142857,-7.0,2023-24,2024-04-07,22301140,1,0,0.23684210526315788,0.23076923076923078,0.23376623376623376,-3.3333333333333335,0.5673277898945838,2.0
OPPONENTS, 76ers,1610612755,1,0,0,0,1,0,2,11,1,5,290,0,52,114,0.456,12,39,0.308,17,19,0.895,8,38,57,31,20,15,12,3,133,57.0,133.0,1,0.5570469798657718,7.0,2023-24,2024-04-07,22301140,0,1,0.5789473684210527,0.5365853658536586,0.5569620253164557,10.333333333333334,0.5734965495917398,1.0
OPPONENTS, Timberwolves,1610612750,1,0,0,0,1,0,2,5,1,5,240,0,50,97,0.515,15,39,0.385,12,14,0.857,13,33,51,29,20,12,16,3,127,51.0,127.0,0,0.6124031007751938,10.0,2023-24,2024-04-07,22301143,0,1,0.7368421052631579,0.65,0.6923076923076923,16.0,0.5765359591408983,2.0
Indiana,Pacers,1610612754,1,0,1,0,0,0,1,9,1,5,240,0,44,86,0.512,9,32,0.281,20,21,0.952,4,33,46,27,24,4,7,6,117,46.0,117.0,0,0.6120689655172413,2.0,2023-24,2024-04-07,22301133,1,0,0.625,0.5128205128205128,0.569620253164557,4.0,0.611101841552342,2.0
OPPONENTS, Heat,1610612748,0,1,0,0,0,1,0,6,1,5,240,0,39,84,0.464,8,27,0.296,29,32,0.906,8,31,45,21,22,3,7,2,115,45.0,115.0,0,0.5769230769230769,-2.0,2023-24,2024-04-07,22301133,0,1,0.5263157894736842,0.575,0.5512820512820513,3.0,0.5710574828221887,2.0
Charlotte,Hornets,1610612766,0,1,0,1,0,0,0,8,1,5,240,0,45,83,0.542,17,40,0.425,11,14,0.786,7,29,44,29,14,12,18,9,118,44.0,118.0,0,0.6016260162601627,-3.0,2023-24,2024-04-07,22301135,1,0,0.275,0.21052631578947367,0.24358974358974358,1.0,0.5708078252271584,2.0
OPPONENTS, Cavaliers,1610612739,0,1,0,0,0,1,0,6,1,5,240,0,42,88,0.477,11,30,0.367,23,27,0.852,7,29,42,27,16,10,11,2,118,42.0,118.0,0,0.5798319327731093,-2.0,2023-24,2024-04-07,22301132,0,1,0.631578947368421,0.5365853658536586,0.5822784810126582,-14.0,0.5530835284933646,1.0
LA,Clippers,1610612746,1,0,1,0,0,0,1,3,1,5,240,0,41,84,0.488,14,35,0.4,24,24,1.0,11,37,51,26,22,5,16,2,120,51.0,120.0,0,0.5826086956521739,2.0,2023-24,2024-04-07,22301132,1,0,0.6578947368421053,0.625,0.6410256410256411,11.0,0.5736900780379041,2.0
Milwaukee,Bucks,1610612749,0,1,0,1,0,0,0,8,1,5,240,0,35,75,0.467,12,34,0.353,27,32,0.844,9,29,46,27,16,3,14,7,109,46.0,109.0,0,0.5794392523364486,-13.0,2023-24,2024-04-07,22301139,1,0,0.725,0.47368421052631576,0.6025641025641025,-9.666666666666666,0.550579045669186,2.0
OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,2,9,1,5,240,0,45,92,0.489,14,29,0.483,18,22,0.818,13,28,50,25,22,9,7,6,122,50.0,122.0,0,0.6306306306306306,13.0,2023-24,2024-04-07,22301139,0,1,0.6410256410256411,0.5384615384615384,0.5897435897435898,5.333333333333333,0.6001398365359115,2.0
OPPONENTS, Trail Blazers,1610612757,0,1,0,0,0,1,1,5,1,5,240,0,40,102,0.392,14,38,0.368,13,13,1.0,22,31,58,26,12,8,15,2,107,58.0,107.0,0,0.5454545454545454,-17.0,2023-24,2024-04-07,22301134,0,1,0.2894736842105263,0.2564102564102564,0.2727272727272727,-2.6666666666666665,0.5400053163211057,2.0
Boston,Celtics,1610612738,1,0,1,0,0,0,1,5,1,5,240,0,49,87,0.563,16,38,0.421,10,13,0.769,5,35,45,34,12,11,13,8,124,45.0,124.0,0,0.6434108527131783,17.0,2023-24,2024-04-07,22301134,1,0,0.9210526315789473,0.675,0.7948717948717948,17.666666666666668,0.6267127084801504,2.0
OPPONENTS, Kings,1610612758,1,0,0,0,1,0,0,7,1,5,240,0,40,94,0.426,15,48,0.313,12,16,0.75,11,43,61,31,17,8,9,12,107,61.0,107.0,0,0.5772357723577236,30.0,2023-24,2024-04-07,22301141,0,1,0.6052631578947368,0.55,0.5769230769230769,6.0,0.5584833526906697,2.0
Brooklyn,Nets,1610612751,0,1,0,1,0,0,1,10,1,5,240,0,30,86,0.349,7,30,0.233,10,13,0.769,7,39,56,17,14,5,17,5,77,56.0,77.0,0,0.415929203539823,-30.0,2023-24,2024-04-07,22301141,1,0,0.475,0.3076923076923077,0.3924050632911392,-5.333333333333333,0.5313533482204394,1.0
Los Angeles,Lakers,1610612747,0,1,0,1,0,0,0,6,1,5,240,0,39,84,0.464,11,31,0.355,28,32,0.875,10,31,47,27,14,10,15,2,117,47.0,117.0,0,0.5689655172413793,-10.0,2023-24,2024-04-07,22301143,1,0,0.6829268292682927,0.4473684210526316,0.569620253164557,4.666666666666667,0.5805336123627635,1.0
Orlando,Magic,1610612753,1,0,1,0,0,0,0,9,1,5,240,0,42,90,0.467,11,34,0.324,18,19,0.947,10,30,49,24,17,12,10,4,113,49.0,113.0,0,0.5789473684210527,15.0,2023-24,2024-04-07,22301136,1,0,0.6923076923076923,0.47368421052631576,0.5844155844155844,5.0,0.5882626921285515,2.0
Phoenix,Suns,1610612756,0,1,0,1,0,0,1,7,1,5,240,0,39,87,0.448,14,39,0.359,13,14,0.929,9,29,45,30,17,7,16,8,105,45.0,105.0,0,0.5564516129032258,-8.0,2023-24,2024-04-07,22301138,1,0,0.625,0.5526315789473685,0.5897435897435898,7.666666666666667,0.5631198561247697,2.0
OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,0,6,1,5,240,0,38,75,0.507,6,20,0.3,16,22,0.727,8,29,43,20,17,7,21,5,98,43.0,98.0,0,0.5370370370370371,-15.0,2023-24,2024-04-07,22301136,0,1,0.5,0.4473684210526316,0.47435897435897434,-6.333333333333333,0.5543345989838229,2.0
Dallas,Mavericks,1610612742,1,0,1,0,0,0,0,6,1,5,265,0,46,85,0.541,15,39,0.385,40,45,0.889,6,41,53,21,26,4,17,6,147,53.0,147.0,0,0.5726495726495726,11.0,2023-24,2024-04-07,22301131,1,0,0.625,0.6052631578947368,0.6153846153846154,9.0,0.5442973991361089,2.0
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,1,14,1,5,265,0,46,93,0.495,17,41,0.415,27,35,0.771,4,28,46,31,34,11,11,6,136,46.0,136.0,1,0.5877862595419847,-11.0,2023-24,2024-04-07,22301131,0,1,0.65,0.3157894736842105,0.48717948717948717,-16.333333333333332,0.5519521258324747,2.0
OPPONENTS, Jazz,1610612762,0,1,0,0,0,1,0,8,1,5,240,0,39,83,0.47,15,35,0.429,17,21,0.81,6,23,37,21,9,4,11,6,110,37.0,110.0,0,0.5504587155963303,-8.0,2023-24,2024-04-07,22301142,0,1,0.5128205128205128,0.23076923076923078,0.3717948717948718,-17.666666666666668,0.5272842416043068,2.0
Golden State,Warriors,1610612744,1,0,1,0,0,0,3,7,1,5,240,0,49,92,0.533,14,35,0.4,6,6,1.0,11,36,54,32,19,9,16,8,118,54.0,118.0,0,0.627906976744186,8.0,2023-24,2024-04-07,22301142,1,0,0.5128205128205128,0.5897435897435898,0.5512820512820513,9.666666666666666,0.6067872900428496,2.0
OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,1,9,1,5,240,0,46,83,0.554,17,36,0.472,19,20,0.95,6,25,40,31,15,6,11,4,128,40.0,128.0,0,0.6470588235294118,11.0,2023-24,2024-04-09,22301149,0,1,0.6410256410256411,0.55,0.5949367088607594,5.333333333333333,0.595487127994868,2.0
Oklahoma City,Thunder,1610612760,1,0,1,0,0,0,1,14,1,5,240,0,39,80,0.488,11,30,0.367,23,31,0.742,6,36,56,21,18,11,14,8,112,56.0,112.0,0,0.5504587155963303,7.0,2023-24,2024-04-09,22301153,1,0,0.7894736842105263,0.5853658536585366,0.6835443037974683,-1.3333333333333333,0.5778658203947221,2.0
OPPONENTS, Kings,1610612758,0,1,0,0,0,1,0,7,1,5,240,0,33,96,0.344,20,58,0.345,19,26,0.731,21,35,63,23,22,8,17,4,105,63.0,105.0,0,0.48695652173913045,-7.0,2023-24,2024-04-09,22301153,0,1,0.6052631578947368,0.5365853658536586,0.569620253164557,7.333333333333333,0.5303260027941895,2.0
OPPONENTS, Pelicans,1610612740,1,0,0,0,1,0,0,3,1,5,240,0,36,87,0.414,11,36,0.306,27,29,0.931,13,32,48,25,9,13,9,2,110,48.0,110.0,0,0.5648148148148148,10.0,2023-24,2024-04-09,22301157,0,1,0.5384615384615384,0.65,0.5949367088607594,5.333333333333333,0.5763057929724597,2.0
Portland,Trail Blazers,1610612757,0,1,0,1,0,0,1,4,1,5,240,0,40,85,0.471,13,38,0.342,7,8,0.875,13,34,51,28,19,3,22,3,100,51.0,100.0,0,0.5573770491803278,-10.0,2023-24,2024-04-09,22301157,1,0,0.28205128205128205,0.2564102564102564,0.2692307692307692,-7.0,0.5620549759894021,2.0
Los Angeles,Lakers,1610612747,0,1,0,1,0,0,1,8,1,5,240,0,44,96,0.458,12,35,0.343,20,24,0.833,10,30,48,31,14,8,8,3,120,48.0,120.0,0,0.6,-14.0,2023-24,2024-04-09,22301155,1,0,0.6666666666666666,0.4473684210526316,0.5625,-1.6666666666666667,0.5912680756395996,2.0
OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,0,9,1,5,240,0,34,84,0.405,14,30,0.467,20,24,0.833,9,35,53,20,17,3,16,5,102,53.0,102.0,0,0.4864864864864865,-18.0,2023-24,2024-04-09,22301145,0,1,0.1794871794871795,0.15,0.16455696202531644,-15.333333333333334,0.5103598861306787,3.0
Toronto,Raptors,1610612761,0,1,0,1,0,0,0,13,1,5,240,0,47,94,0.5,5,21,0.238,24,33,0.727,16,24,53,21,20,8,15,6,123,53.0,123.0,0,0.5964912280701754,-17.0,2023-24,2024-04-09,22301146,1,0,0.34146341463414637,0.2894736842105263,0.31645569620253167,-1.0,0.5814797253393745,2.0
OPPONENTS, Warriors,1610612744,1,0,0,0,1,0,0,6,1,5,240,0,47,80,0.588,26,41,0.634,14,21,0.667,4,38,48,37,17,3,15,12,134,48.0,134.0,0,0.65625,14.0,2023-24,2024-04-09,22301155,0,1,0.5128205128205128,0.6,0.5569620253164557,6.666666666666667,0.6108480245061264,2.0
OPPONENTS, Mavericks,1610612742,1,0,0,0,1,0,1,6,1,5,240,0,50,93,0.538,17,50,0.34,13,20,0.65,16,39,61,35,19,6,15,7,130,61.0,130.0,0,0.6692913385826772,26.0,2023-24,2024-04-09,22301144,0,1,0.625,0.6153846153846154,0.620253164556962,13.0,0.602152346754836,2.0
Philadelphia,76ers,1610612755,1,0,1,0,0,0,2,8,1,5,240,0,44,98,0.449,13,37,0.351,19,23,0.826,16,35,59,29,18,11,9,8,120,59.0,120.0,0,0.6083333333333333,18.0,2023-24,2024-04-09,22301145,1,0,0.5897435897435898,0.5365853658536586,0.5625,15.0,0.5838624032502765,2.0
OPPONENTS, Spurs,1610612759,1,0,0,0,1,0,1,6,1,5,240,0,42,87,0.483,10,40,0.25,8,8,1.0,10,41,57,30,12,5,17,11,102,57.0,102.0,0,0.5806451612903226,15.0,2023-24,2024-04-09,22301151,0,1,0.23684210526315788,0.25,0.24358974358974358,3.3333333333333335,0.5700364823348695,2.0
Phoenix,Suns,1610612756,0,1,0,1,0,0,0,6,1,5,240,0,30,89,0.337,8,35,0.229,24,28,0.857,8,30,44,17,13,16,8,7,92,44.0,92.0,0,0.44339622641509435,-13.0,2023-24,2024-04-09,22301156,1,0,0.6097560975609756,0.5526315789473685,0.5822784810126582,-3.6666666666666665,0.5114435326463366,2.0
OPPONENTS, Clippers,1610612746,1,0,0,0,1,0,3,2,1,5,240,0,41,87,0.471,12,26,0.462,11,11,1.0,10,53,65,28,22,5,21,3,105,65.0,105.0,0,0.5476190476190477,13.0,2023-24,2024-04-09,22301156,0,1,0.6578947368421053,0.6341463414634146,0.6455696202531646,14.666666666666666,0.58956309391092,2.0
Charlotte,Hornets,1610612766,0,1,0,1,0,0,1,5,1,5,240,0,39,89,0.438,10,32,0.313,16,21,0.762,8,31,44,24,16,8,12,3,104,44.0,104.0,0,0.5384615384615384,-26.0,2023-24,2024-04-09,22301144,1,0,0.2682926829268293,0.21052631578947367,0.24050632911392406,-6.666666666666667,0.5851573900354389,2.0
Utah,Jazz,1610612762,0,1,0,1,0,0,1,10,1,5,240,0,36,91,0.396,10,31,0.323,13,13,1.0,11,33,54,19,9,5,15,2,95,54.0,95.0,0,0.4824561403508772,-16.0,2023-24,2024-04-09,22301154,1,0,0.5,0.23076923076923078,0.3670886075949367,-17.666666666666668,0.5079954281728787,2.0
OPPONENTS, Nuggets,1610612743,1,0,0,0,1,0,1,12,1,5,240,0,46,94,0.489,14,37,0.378,5,11,0.455,13,30,55,30,10,12,10,12,111,55.0,111.0,0,0.628099173553719,16.0,2023-24,2024-04-09,22301154,0,1,0.8,0.5897435897435898,0.6962025316455697,15.333333333333334,0.6087436850936002,3.0
Memphis,Grizzlies,1610612763,0,1,0,1,0,0,1,9,1,5,240,0,36,104,0.346,6,30,0.2,9,11,0.818,17,32,58,21,13,10,8,5,87,58.0,87.0,0,0.49137931034482757,-15.0,2023-24,2024-04-09,22301151,1,0,0.23076923076923078,0.45,0.34177215189873417,-5.666666666666667,0.5167692939244665,3.0
OPPONENTS, Heat,1610612748,1,0,0,0,1,0,0,8,1,5,290,0,42,88,0.477,18,45,0.4,15,21,0.714,5,41,54,29,16,8,18,3,117,54.0,117.0,0,0.5461538461538461,6.0,2023-24,2024-04-09,22301147,0,1,0.5263157894736842,0.5853658536585366,0.5569620253164557,6.333333333333333,0.5766381766381765,2.0
OPPONENTS, Celtics,1610612738,0,1,0,0,0,1,0,5,1,5,240,0,37,93,0.398,17,52,0.327,0,0,0.0,12,26,43,27,8,11,12,4,91,43.0,91.0,0,0.5333333333333333,-13.0,2023-24,2024-04-09,22301148,0,1,0.9210526315789473,0.6585365853658537,0.7848101265822784,1.6666666666666667,0.5831571529245948,2.0
Houston,Rockets,1610612745,1,0,1,0,0,0,0,13,1,5,240,0,45,86,0.523,15,35,0.429,13,18,0.722,6,31,50,29,21,8,12,7,118,50.0,118.0,1,0.6115702479338843,12.0,2023-24,2024-04-09,22301150,1,0,0.6585365853658537,0.3157894736842105,0.4936708860759494,-4.666666666666667,0.5753807405871944,2.0
OPPONENTS, Pacers,1610612754,1,0,0,0,1,0,1,11,1,5,240,0,54,99,0.545,16,45,0.356,16,23,0.696,15,29,55,33,23,9,14,8,140,55.0,140.0,0,0.6641221374045801,17.0,2023-24,2024-04-09,22301146,0,1,0.625,0.525,0.575,11.0,0.6296981095760911,2.0
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,1,3,1,5,240,0,39,86,0.453,7,24,0.292,21,23,0.913,10,32,45,23,15,9,15,6,106,45.0,106.0,0,0.543859649122807,-12.0,2023-24,2024-04-09,22301150,0,1,0.6923076923076923,0.46153846153846156,0.5769230769230769,-2.0,0.5689592713346788,2.0
Atlanta,Hawks,1610612737,0,1,0,1,0,0,1,10,1,5,290,0,45,113,0.398,10,46,0.217,11,14,0.786,17,42,69,28,23,13,16,2,111,69.0,111.0,0,0.5214285714285715,-6.0,2023-24,2024-04-09,22301147,1,0,0.525,0.38461538461538464,0.45569620253164556,-17.333333333333332,0.5149156101106356,3.0
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,0,8,1,5,240,0,44,89,0.494,20,43,0.465,13,17,0.765,7,34,49,26,22,5,13,4,121,49.0,121.0,0,0.5785123966942148,-9.0,2023-24,2024-04-09,22301152,0,1,0.175,0.20512820512820512,0.189873417721519,-7.666666666666667,0.5700495867768595,2.0
Minnesota,Timberwolves,1610612750,1,0,1,0,0,0,0,9,1,5,240,0,43,90,0.478,18,41,0.439,26,32,0.813,10,34,53,30,14,9,8,8,130,53.0,130.0,1,0.6186440677966102,9.0,2023-24,2024-04-09,22301152,1,0,0.7435897435897436,0.65,0.6962025316455697,3.0,0.5672118012886406,2.0
Chicago,Bulls,1610612741,0,1,0,1,0,0,0,6,1,5,240,0,47,88,0.534,10,28,0.357,13,19,0.684,12,27,45,20,18,4,9,5,117,45.0,117.0,0,0.638095238095238,-11.0,2023-24,2024-04-09,22301149,1,0,0.4878048780487805,0.4473684210526316,0.46835443037974683,-6.0,0.5922757301288374,2.0
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,2,3,1,5,240,0,43,81,0.531,17,36,0.472,1,2,0.5,10,39,52,29,4,6,18,5,104,52.0,104.0,0,0.6101694915254238,13.0,2023-24,2024-04-09,22301148,1,0,0.7317073170731707,0.47368421052631576,0.6075949367088608,-2.0,0.5746971674941873,2.0
Denver,Nuggets,1610612743,1,0,1,0,0,0,1,10,1,5,240,0,46,83,0.554,11,25,0.44,13,23,0.565,11,33,54,31,21,7,14,8,116,54.0,116.0,0,0.6581196581196581,9.0,2023-24,2024-04-10,22301164,1,0,0.8048780487804879,0.5897435897435898,0.7,19.0,0.6501508027719043,1.0
OPPONENTS, Timberwolves,1610612750,0,1,0,0,0,1,1,8,1,5,240,0,41,82,0.5,13,30,0.433,12,21,0.571,9,26,43,23,21,9,10,5,107,43.0,107.0,0,0.6037735849056604,-9.0,2023-24,2024-04-10,22301164,0,1,0.7435897435897436,0.6341463414634146,0.6875,3.3333333333333335,0.6116069178258214,1.0
OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,1,6,1,5,240,0,35,94,0.372,16,40,0.4,16,18,0.889,15,30,51,19,22,8,10,5,102,51.0,102.0,0,0.5,-4.0,2023-24,2024-04-10,22301160,0,1,0.34146341463414637,0.28205128205128205,0.3125,-4.333333333333333,0.5679662118258609,1.0
OPPONENTS, Spurs,1610612759,0,1,0,0,0,1,0,10,1,5,240,0,32,96,0.333,9,40,0.225,16,20,0.8,4,43,57,24,14,8,15,4,89,57.0,89.0,0,0.42748091603053434,-38.0,2023-24,2024-04-10,22301163,0,1,0.23684210526315788,0.24390243902439024,0.24050632911392406,-10.0,0.5146134543450476,1.0
Cleveland,Cavaliers,1610612739,1,0,1,0,0,0,3,9,1,5,240,0,37,82,0.451,15,37,0.405,21,29,0.724,12,35,56,27,15,11,16,10,110,56.0,110.0,0,0.5663716814159292,12.0,2023-24,2024-04-10,22301158,1,0,0.6410256410256411,0.5365853658536586,0.5875,-3.0,0.5541990189373297,3.0
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,1,11,1,5,240,0,36,78,0.462,11,30,0.367,16,23,0.696,5,29,45,19,15,6,16,1,99,45.0,99.0,0,0.5092592592592593,-18.0,2023-24,2024-04-10,22301162,0,1,0.6923076923076923,0.45,0.569620253164557,-5.0,0.5440220922677063,1.0
Oklahoma City,Thunder,1610612760,1,0,1,0,0,0,0,7,1,5,240,0,47,101,0.465,16,38,0.421,17,21,0.81,7,55,69,33,16,12,12,6,127,69.0,127.0,0,0.5755395683453237,38.0,2023-24,2024-04-10,22301163,1,0,0.7948717948717948,0.5853658536585366,0.6875,16.0,0.5800571707627036,1.0
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,3,6,1,5,240,0,43,84,0.512,15,40,0.375,16,20,0.8,10,33,49,27,20,9,15,4,117,49.0,117.0,0,0.603448275862069,18.0,2023-24,2024-04-10,22301162,1,0,0.7380952380952381,0.47368421052631576,0.6125,6.0,0.5976856732413137,1.0
OPPONENTS, Grizzlies,1610612763,0,1,0,0,0,1,3,5,1,5,240,0,33,84,0.393,14,32,0.438,18,19,0.947,10,34,49,21,21,10,16,10,98,49.0,98.0,1,0.4864864864864865,-12.0,2023-24,2024-04-10,22301158,0,1,0.23076923076923078,0.43902439024390244,0.3375,-15.666666666666666,0.4955981227532953,1.0
Brooklyn,Nets,1610612751,1,0,1,0,0,0,2,7,1,5,240,0,38,86,0.442,11,36,0.306,19,24,0.792,14,42,63,25,16,4,15,15,106,63.0,106.0,0,0.5625,4.0,2023-24,2024-04-10,22301160,1,0,0.4878048780487805,0.3076923076923077,0.4,-5.333333333333333,0.519476401179941,3.0
OPPONENTS, Hornets,1610612766,1,0,0,0,1,0,1,4,1,5,240,0,40,79,0.506,14,36,0.389,21,22,0.955,5,28,37,25,18,11,14,2,115,37.0,115.0,1,0.5752212389380531,1.0,2023-24,2024-04-10,22301159,0,1,0.2682926829268293,0.23076923076923078,0.25,-9.333333333333334,0.5717695978865848,1.0
OPPONENTS, Mavericks,1610612742,1,0,0,0,1,0,0,4,1,5,240,0,43,87,0.494,15,44,0.341,10,13,0.769,8,31,43,27,13,8,7,8,111,43.0,111.0,0,0.6194690265486725,19.0,2023-24,2024-04-10,22301161,0,1,0.625,0.625,0.625,18.666666666666668,0.6204699792603074,1.0
Miami,Heat,1610612748,0,1,0,1,0,0,3,6,1,5,240,0,33,81,0.407,13,30,0.433,13,13,1.0,12,34,52,22,16,3,18,1,92,52.0,92.0,0,0.5045871559633027,-19.0,2023-24,2024-04-10,22301161,1,0,0.5128205128205128,0.5853658536585366,0.55,-5.0,0.5425546930134085,1.0
LA,Clippers,1610612746,0,1,0,1,0,0,1,3,1,5,240,0,44,95,0.463,12,36,0.333,8,10,0.8,9,35,47,23,13,9,13,3,108,47.0,108.0,0,0.5491803278688525,-16.0,2023-24,2024-04-10,22301165,1,0,0.6410256410256411,0.6341463414634146,0.6375,-0.3333333333333333,0.5598026903800247,1.0
OPPONENTS, Suns,1610612756,1,0,0,0,1,0,0,8,1,5,240,0,46,95,0.484,18,50,0.36,14,15,0.933,9,39,56,29,13,8,13,6,124,56.0,124.0,0,0.5859375,16.0,2023-24,2024-04-10,22301165,0,1,0.6097560975609756,0.5641025641025641,0.5875,-1.6666666666666667,0.5285951131061067,1.0
Atlanta,Hawks,1610612737,0,1,0,1,0,0,2,10,1,5,240,0,43,82,0.524,18,40,0.45,10,16,0.625,7,31,48,35,20,7,18,2,114,48.0,114.0,0,0.609375,-1.0,2023-24,2024-04-10,22301159,1,0,0.5121951219512195,0.38461538461538464,0.45,-13.0,0.5599946330991413,1.0
Portland,Trail Blazers,1610612757,0,1,0,1,0,0,1,9,1,5,240,0,35,97,0.361,8,34,0.235,14,17,0.824,20,29,58,22,18,9,13,3,92,58.0,92.0,0,0.5089285714285714,-8.0,2023-24,2024-04-11,22301169,1,0,0.275,0.2564102564102564,0.26582278481012656,-11.666666666666666,0.5372533886878149,2.0
Utah,Jazz,1610612762,1,0,1,0,0,0,2,12,1,5,240,0,44,87,0.506,14,39,0.359,22,27,0.815,15,34,61,27,20,8,16,7,124,61.0,124.0,0,0.6173913043478261,3.0,2023-24,2024-04-11,22301168,1,0,0.5121951219512195,0.23076923076923078,0.375,-7.0,0.5501020534316778,2.0
OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,3,12,1,5,240,0,49,99,0.495,14,36,0.389,6,10,0.6,17,35,64,24,12,7,15,4,118,64.0,118.0,0,0.6033057851239669,9.0,2023-24,2024-04-11,22301167,0,1,0.6410256410256411,0.5609756097560976,0.6,11.0,0.6269984130946699,2.0
OPPONENTS, Pelicans,1610612740,1,0,0,0,1,0,0,6,1,5,240,0,49,86,0.57,22,40,0.55,15,18,0.833,5,35,46,35,16,7,13,2,135,46.0,135.0,0,0.6511627906976745,12.0,2023-24,2024-04-11,22301170,0,1,0.5384615384615384,0.6585365853658537,0.6,10.0,0.5933600565383511,2.0
OPPONENTS, Warriors,1610612744,1,0,0,0,1,0,0,6,1,5,240,0,36,77,0.468,12,35,0.343,16,20,0.8,10,36,52,24,18,8,16,13,100,52.0,100.0,0,0.5607476635514018,8.0,2023-24,2024-04-11,22301169,0,1,0.5128205128205128,0.6097560975609756,0.5625,10.0,0.6149682134318626,2.0
OPPONENTS, Rockets,1610612745,0,1,0,0,0,1,0,5,1,5,240,0,40,95,0.421,21,47,0.447,20,22,0.909,16,23,44,22,18,8,10,6,121,44.0,121.0,0,0.5585585585585585,-3.0,2023-24,2024-04-11,22301168,0,1,0.6585365853658537,0.3076923076923077,0.4875,-0.6666666666666666,0.5859716886781424,2.0
